state,district,latitude,longitude,water_bodies_count,coastal_exposure,pre_monsoon_water_table_m_bgl,post_monsoon_water_table_m_bgl,seasonal_rise_m,monsoon_rainfall_mm,river_proximity_km,urban_drainage_stress,wetland_buffer_index,rainfall_scenario,flood_risk_score,state_dummy,latitude_dummy,longitude_dummy,coastal_exposure_dummy,pre_monsoon_water_table_m_bgl_dummy,post_monsoon_water_table_m_bgl_dummy,seasonal_rise_m_dummy,monsoon_rainfall_mm_dummy,river_proximity_km_dummy,urban_drainage_stress_dummy,wetland_buffer_index_dummy
Odisha,Mayurbhanj,22.09093,86.47325,93821,0,4.5,1.35,3.15,120.0,10.12,0.774,0.411,rain,46.83,Odisha,21.94,86.73,0,3.84,2.99,0.85,1070.0,9.48,0.361,0.851
Odisha,Mayurbhanj,22.13202,86.69985,103358,0,6.21,5.01,1.2000000000000002,120.0,0.23,0.608,0.601,rain,39.12,Odisha,21.94,86.73,0,3.84,2.99,0.85,1070.0,9.48,0.361,0.851
Odisha,Nabarangpur,19.18125,82.62767,74256,0,7.94,5.06,2.880000000000001,120.0,3.48,0.98,0.111,rain,40.88,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.29837,82.57901,83589,0,5.63,3.92,1.71,120.0,5.48,0.916,0.652,rain,35.02,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.38284,82.57733,100743,0,2.45,1.36,1.09,120.0,12.51,0.893,0.487,rain,38.04,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.10981,82.53473,80280,0,4.48,3.65,0.8300000000000005,120.0,13.65,0.913,0.735,rain,28.82,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.28834,82.58041,93358,0,3.55,1.55,1.9999999999999998,120.0,1.31,0.931,0.213,rain,44.07,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.2729,82.58648,96271,0,4.99,2.41,2.58,120.0,2.68,0.51,0.278,rain,39.15,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.20703,82.51894,101149,0,7.38,5.22,2.16,120.0,12.05,0.905,0.468,rain,41.07,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.10631,82.42553,107165,0,8.2,5.44,2.759999999999999,120.0,14.51,0.378,0.318,rain,43.27,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.21111,82.61365,91318,0,5.62,2.93,2.69,120.0,0.1,0.739,0.547,rain,46.67,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.28605,82.59249,90876,0,2.71,1.16,1.55,120.0,3.47,0.631,0.136,rain,32.87,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.1722,82.51714,84095,0,4.68,3.83,0.8499999999999996,120.0,5.83,0.462,0.31,rain,31.02,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.25486,82.64933,81644,0,2.44,0.2,2.2399999999999998,120.0,1.16,0.585,0.52,rain,36.45,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.13452,82.41873,86916,0,1.7,0.2,1.5,120.0,12.14,0.805,0.616,rain,31.28,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.40799,82.36783,85541,0,1.83,0.2,1.6300000000000001,120.0,14.21,0.98,0.257,rain,35.69,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.08264,82.50101,91981,0,4.11,2.22,1.8900000000000001,120.0,1.7,0.745,0.511,rain,32.8,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.13797,82.42025,109604,0,3.4,1.31,2.09,120.0,1.6,0.953,0.322,rain,44.7,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.34328,82.68756,85951,0,5.67,4.92,0.75,120.0,14.82,0.719,0.124,rain,31.44,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.42144,82.72844,90382,0,3.02,2.31,0.71,120.0,1.99,0.84,0.728,rain,30.07,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.07367,82.53072,72999,0,8.61,7.88,0.7299999999999995,120.0,1.26,0.767,0.292,rain,29.39,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.10243,82.33422,87969,0,6.58,4.08,2.5,120.0,12.02,0.441,0.534,rain,39.9,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.3374,82.52197,97242,0,2.51,0.3,2.21,120.0,12.3,0.847,0.482,rain,36.87,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nabarangpur,19.17774,82.55799,86620,0,4.63,2.05,2.58,120.0,14.86,0.905,0.648,rain,37.83,Odisha,19.24,82.55,0,5.7,4.37,1.33,1494.1,0.56,0.921,0.501
Odisha,Nayagarh,20.16882,85.48119,99407,0,8.07,6.15,1.92,120.0,12.16,0.654,0.792,rain,36.08,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.1164,84.98648,83133,0,6.45,4.06,2.3900000000000006,120.0,0.92,0.689,0.286,rain,37.89,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.34175,84.87412,92252,0,5.12,4.42,0.7000000000000002,120.0,14.02,0.939,0.782,rain,32.24,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.29308,84.96221,86562,0,4.99,2.46,2.5300000000000002,120.0,0.1,0.581,0.832,rain,42.43,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.28308,85.09378,92213,0,6.02,2.88,3.1399999999999997,120.0,5.14,0.308,0.439,rain,41.07,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.02717,85.21515,93376,0,7.0,4.04,2.96,120.0,13.26,0.605,0.833,rain,36.34,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.37723,84.97698,93136,0,3.88,3.07,0.81,120.0,10.92,0.739,0.162,rain,32.79,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.07539,85.12777,95583,0,6.34,4.76,1.58,140.7,6.17,0.862,0.601,rain,38.1,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.09113,85.17652,92252,0,8.84,6.65,2.1899999999999995,120.0,7.66,0.443,0.842,rain,32.72,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.1998,85.21471,90791,0,2.79,1.95,0.8400000000000001,120.0,8.63,0.755,0.401,rain,33.79,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.21898,85.01451,92099,0,3.67,1.58,2.09,120.0,7.54,0.558,0.124,rain,35.71,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,19.97969,84.88192,93561,0,1.81,0.97,0.8400000000000001,120.0,1.37,0.518,0.782,rain,35.47,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.1303,84.87138,105771,0,4.0,1.57,2.4299999999999997,120.0,13.22,0.98,0.466,rain,43.23,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.27616,85.07847,91174,0,2.16,0.2,1.9600000000000002,120.0,4.51,0.41,0.719,rain,36.57,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.2098,85.10126,78027,0,6.26,4.51,1.75,120.0,10.13,0.962,0.606,rain,30.23,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.0797,85.0907,97247,0,5.22,3.71,1.5099999999999998,120.0,5.57,0.51,0.151,rain,37.55,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.21157,85.13387,87135,0,6.36,4.25,2.1100000000000003,120.0,1.74,0.921,0.781,rain,40.31,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,19.97253,84.92486,82212,0,8.0,6.69,1.3099999999999996,120.0,4.67,0.357,0.72,rain,28.9,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.02486,85.12743,83482,0,2.82,1.01,1.8099999999999998,120.0,12.9,0.762,0.525,rain,35.11,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.23788,85.14538,85470,0,1.87,0.68,1.19,120.0,4.86,0.433,0.292,rain,31.4,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.40796,85.00941,100251,0,6.61,3.58,3.0300000000000002,120.0,4.97,0.38,0.165,rain,42.19,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nayagarh,20.20276,85.08191,87472,0,2.71,1.76,0.95,120.0,9.68,0.897,0.804,rain,30.52,Odisha,20.13,85.09,0,7.19,6.49,0.7,1403.4,7.95,0.906,0.572
Odisha,Nuapada,21.02417,82.44367,94697,0,6.64,4.2,2.4399999999999995,120.0,8.52,0.496,0.314,rain,38.56,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.91169,82.49714,92060,0,5.27,2.49,2.7799999999999994,120.0,6.56,0.534,0.45,rain,40.36,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.64744,82.52211,100040,0,1.81,0.81,1.0,120.0,11.18,0.514,0.492,rain,30.92,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.86757,82.56718,94289,0,7.66,4.79,2.87,120.0,7.59,0.686,0.11,rain,42.6,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.7771,82.32011,90678,0,8.54,7.61,0.9299999999999988,120.0,11.08,0.448,0.197,rain,30.89,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.90331,82.40043,84297,0,2.58,1.54,1.04,120.0,11.2,0.422,0.721,rain,29.95,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,21.09563,82.53526,86800,0,5.29,2.26,3.0300000000000002,120.0,7.27,0.314,0.284,rain,42.03,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.81527,82.65992,87572,0,5.93,5.02,0.9100000000000001,120.0,3.72,0.718,0.509,rain,32.86,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.70154,82.60311,91492,0,8.55,6.44,2.1100000000000003,120.0,2.41,0.848,0.127,rain,41.65,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.98682,82.34823,74806,0,5.82,3.21,2.6100000000000003,120.0,12.01,0.658,0.855,rain,35.3,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.88792,82.55424,92852,0,2.45,0.2,2.25,120.0,14.13,0.98,0.42,rain,40.87,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,21.03699,82.52173,86168,0,4.57,2.17,2.4000000000000004,120.0,2.55,0.324,0.731,rain,36.88,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.88836,82.6063,100477,0,7.88,6.65,1.2299999999999995,120.0,12.54,0.527,0.853,rain,30.96,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.62631,82.51114,88218,0,2.31,0.2,2.11,120.0,14.66,0.647,0.694,rain,38.32,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.91453,82.55002,106579,0,2.36,0.2,2.1599999999999997,120.0,15.25,0.701,0.243,rain,39.44,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.92013,82.39985,88348,0,1.96,0.2,1.76,120.0,1.87,0.354,0.378,rain,33.43,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.99253,82.57813,82902,0,7.34,5.7,1.6399999999999997,120.0,14.66,0.404,0.381,rain,31.06,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.83299,82.36114,91546,0,3.0,0.2,2.8,120.0,8.23,0.978,0.758,rain,40.47,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.93345,82.39016,87857,0,7.32,6.31,1.0100000000000007,120.0,11.53,0.866,0.42,rain,33.41,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.89828,82.43031,89609,0,4.89,3.25,1.6399999999999997,120.0,8.05,0.933,0.144,rain,37.6,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.79171,82.56914,85869,0,3.63,1.06,2.57,120.0,8.4,0.356,0.504,rain,36.84,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Nuapada,20.87073,82.49352,91905,0,3.08,0.57,2.5100000000000002,120.0,0.1,0.98,0.144,rain,50.3,Odisha,20.8,82.53,0,4.9,3.76,1.14,1268.5,8.43,0.552,0.137
Odisha,Puri,19.83478,85.84431,101616,1,4.49,2.63,1.8600000000000003,120.0,12.29,0.473,0.638,rain,44.61,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.83825,85.75891,97887,1,5.0,3.74,1.2599999999999998,120.0,13.05,0.77,0.737,rain,45.58,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.81868,85.81436,101677,1,7.42,4.7,2.7199999999999998,120.0,12.99,0.378,0.2,rain,50.92,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.91208,85.89233,94665,1,3.83,2.69,1.1400000000000001,120.0,13.8,0.649,0.741,rain,39.95,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.78664,85.73337,93595,1,2.72,0.68,2.04,120.0,1.71,0.922,0.424,rain,52.14,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.90905,85.79441,106710,1,2.16,0.2,1.9600000000000002,120.0,2.52,0.316,0.788,rain,49.28,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.77077,85.73307,95397,1,7.35,4.17,3.1799999999999997,120.0,10.34,0.866,0.15,rain,54.08,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.79635,85.72633,97804,1,7.15,5.6,1.5500000000000007,120.0,2.91,0.786,0.651,rain,45.44,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.91473,85.8901,107008,1,4.35,1.92,2.4299999999999997,120.0,9.41,0.528,0.477,rain,51.37,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.75119,85.771,105809,1,4.89,2.81,2.0799999999999996,120.0,7.89,0.524,0.683,rain,44.48,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.87559,85.75155,95643,1,6.38,4.27,2.1100000000000003,120.0,2.48,0.548,0.494,rain,49.69,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.78673,85.67242,95460,1,5.48,2.37,3.1100000000000003,120.0,7.58,0.631,0.327,rain,51.45,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.73598,85.97397,95500,1,6.93,3.72,3.2099999999999995,120.0,2.41,0.884,0.487,rain,53.16,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.70231,85.76139,98045,1,7.61,4.49,3.12,120.0,11.1,0.951,0.393,rain,55.0,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.7826,85.94966,103272,1,6.07,2.72,3.35,120.0,11.73,0.613,0.757,rain,52.49,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.62876,85.68289,98277,1,4.71,1.71,3.0,120.0,7.22,0.596,0.345,rain,53.42,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.86738,85.59958,90216,1,4.91,2.64,2.27,120.0,6.5,0.868,0.766,rain,46.38,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.80027,85.81017,105427,1,7.96,4.68,3.2800000000000002,120.0,1.79,0.611,0.832,rain,55.4,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.71836,85.94431,94251,1,5.09,3.76,1.33,120.0,1.66,0.849,0.263,rain,47.06,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.76011,85.63078,93167,1,5.68,3.05,2.63,120.0,11.53,0.498,0.468,rain,48.66,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.8091,85.84532,112374,1,0.82,0.2,0.6199999999999999,120.0,0.13,0.595,0.365,rain,52.51,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Puri,19.62421,85.73339,79929,1,4.31,0.84,3.4699999999999998,120.0,13.59,0.891,0.756,rain,49.34,Odisha,19.81,85.83,1,6.91,3.91,3.0,1282.0,8.65,0.317,0.651
Odisha,Rayagada,19.1795,83.25004,97477,0,4.87,2.65,2.22,120.0,12.13,0.649,0.719,rain,37.79,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.09891,83.33618,87123,0,7.49,6.14,1.3500000000000005,140.5,13.92,0.514,0.41,rain,32.85,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.15986,83.5714,89478,0,4.84,3.58,1.2599999999999998,120.0,7.84,0.329,0.121,rain,32.97,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.1413,83.50128,81368,0,2.23,0.2,2.03,120.0,11.47,0.324,0.24,rain,32.85,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.11674,83.59064,82126,0,1.51,0.2,1.31,120.0,4.41,0.612,0.534,rain,29.82,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.07937,83.39716,73400,0,6.06,5.31,0.75,120.0,0.1,0.692,0.171,rain,34.3,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.15628,83.44067,91689,0,8.23,5.15,3.08,120.0,5.94,0.625,0.258,rain,40.48,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.04052,83.30431,76213,0,3.95,2.99,0.96,120.0,1.06,0.726,0.146,rain,28.63,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.55403,83.33873,92069,0,7.63,4.75,2.88,120.0,13.86,0.555,0.278,rain,39.71,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.395,83.42693,87690,0,2.04,0.2,1.84,120.0,8.53,0.6,0.598,rain,35.61,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.14192,83.44289,97911,0,3.47,0.53,2.9400000000000004,120.0,11.09,0.733,0.493,rain,40.72,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.2757,83.29754,88616,0,4.04,2.83,1.21,120.0,9.12,0.335,0.775,rain,33.37,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.11255,83.54617,88730,0,3.17,0.48,2.69,120.0,5.04,0.866,0.253,rain,39.88,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.35052,83.52274,93689,0,2.7,0.2,2.5,120.0,11.72,0.936,0.327,rain,41.9,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,18.94204,83.28578,105868,0,4.95,2.68,2.27,120.0,7.18,0.923,0.711,rain,42.63,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,18.96177,83.38278,95389,0,7.15,5.93,1.2200000000000006,120.0,3.05,0.94,0.425,rain,38.5,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.01512,83.4534,87895,0,4.36,2.82,1.5400000000000005,120.0,3.54,0.855,0.364,rain,36.75,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.48314,83.36468,84771,0,2.57,1.53,1.0399999999999998,120.0,5.75,0.462,0.437,rain,27.05,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.1557,83.46755,78660,0,4.8,3.38,1.42,120.0,2.95,0.511,0.444,rain,33.28,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.14182,83.46277,91794,0,7.37,6.48,0.8899999999999997,120.0,4.8,0.768,0.606,rain,34.4,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.06217,83.49928,83801,0,6.47,4.56,1.9100000000000001,120.0,0.22,0.648,0.168,rain,39.15,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Rayagada,19.08885,83.63295,92783,0,7.09,4.3,2.79,120.0,0.1,0.734,0.493,rain,46.94,Odisha,19.17,83.42,0,3.48,1.4,2.08,1612.5,12.34,0.316,0.844
Odisha,Sambalpur,21.44291,83.82474,91959,0,3.89,3.04,0.8500000000000001,120.0,6.51,0.87,0.499,rain,35.54,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
Odisha,Sambalpur,21.52993,83.72237,96253,0,2.33,0.2,2.13,120.0,14.97,0.98,0.573,rain,37.18,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
Odisha,Sambalpur,21.62,83.98076,79634,0,7.15,4.98,2.17,120.0,15.15,0.554,0.837,rain,31.26,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
Odisha,Sambalpur,21.37869,83.87143,107706,0,5.49,2.65,2.8400000000000003,120.0,2.42,0.963,0.432,rain,49.36,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
Odisha,Sambalpur,21.25302,83.96099,83700,0,5.15,3.07,2.0800000000000005,120.0,1.57,0.554,0.182,rain,35.01,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
Odisha,Sambalpur,21.4763,83.93413,83438,0,2.37,1.53,0.8400000000000001,120.0,6.96,0.699,0.661,rain,29.96,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
Odisha,Sambalpur,21.27695,83.88202,87036,0,5.23,2.15,3.0800000000000005,120.0,3.99,0.889,0.702,rain,41.36,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
Odisha,Sambalpur,21.50068,83.82765,78292,0,5.12,3.73,1.3900000000000001,120.0,9.73,0.524,0.629,rain,28.1,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
Odisha,Sambalpur,21.25731,84.06052,108888,0,8.3,7.1,1.200000000000001,120.0,9.32,0.495,0.579,rain,35.18,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
Odisha,Sambalpur,21.50327,83.72349,92226,0,6.6,5.55,1.0499999999999998,120.0,9.25,0.362,0.494,rain,30.69,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
Odisha,Sambalpur,21.43967,83.92926,94210,0,8.19,5.66,2.5299999999999994,120.0,11.17,0.602,0.723,rain,37.97,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
Odisha,Sambalpur,21.4708,83.99211,84027,0,5.54,2.39,3.15,120.0,8.58,0.85,0.844,rain,42.9,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
Odisha,Sambalpur,21.25692,83.91744,100382,0,2.92,0.67,2.25,120.0,14.57,0.947,0.867,rain,35.74,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
Odisha,Sambalpur,21.36181,83.95389,90804,0,3.4,0.23,3.17,120.0,7.78,0.432,0.697,rain,40.77,Odisha,21.47,83.97,0,3.1,2.51,0.59,1462.7,6.06,0.829,0.759
